transaction_datetime,account_created_date,birth_date,amount,category,transaction_datetime_year,transaction_datetime_month,transaction_datetime_day,transaction_datetime_dayofweek,transaction_datetime_dayofyear,transaction_datetime_hour,transaction_datetime_minute,transaction_datetime_quarter,transaction_datetime_is_weekend,transaction_datetime_is_month_start,transaction_datetime_is_month_end,transaction_datetime_is_quarter_start,transaction_datetime_is_quarter_end,transaction_datetime_day_name,transaction_datetime_month_name,transaction_datetime_week_of_year,transaction_datetime_hour_sin,transaction_datetime_hour_cos,transaction_datetime_month_sin,transaction_datetime_month_cos,transaction_datetime_dayofweek_sin,transaction_datetime_dayofweek_cos,account_age_days,account_age_weeks,account_age_months,age_years,age_group,transaction_datetime_days_since,transaction_datetime_weeks_since,transaction_datetime_months_since,transaction_datetime_years_since,is_business_hours,time_of_day,season,is_holiday_season,is_business_day
2024-11-15 05:01:00,2022-09-02,1979-11-06,132.52399262433403,Food,2024,11,15,4,320,5,1,4,0,0,0,0,0,Friday,November,46,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,805,115,26,45,36-45,45,6,1,0,0,Night,Fall,1,1
2024-12-17 22:43:00,2024-02-18,1986-09-21,136.88653420784624,Electronics,2024,12,17,1,352,22,43,4,0,0,0,0,0,Tuesday,December,51,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,303,43,9,38,36-45,13,1,0,0,0,Evening,Fall,1,1
2024-03-21 01:37:00,2021-04-30,1990-05-26,98.5689259154615,Clothing,2024,3,21,3,81,1,37,1,0,0,0,0,0,Thursday,March,12,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1056,150,34,34,26-35,284,40,9,0,0,Night,Winter,0,1
2024-03-24 16:34:00,2021-04-08,1999-01-23,186.9797161443886,Books,2024,3,24,6,84,16,34,1,1,0,0,0,0,Sunday,March,12,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1081,154,35,25,18-25,281,40,9,0,1,Afternoon,Winter,0,0
2024-05-02 01:22:00,2023-05-13,1979-05-22,196.78394976759105,Electronics,2024,5,2,3,123,1,22,2,0,0,0,0,0,Thursday,May,18,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,355,50,11,45,36-45,242,34,7,0,0,Night,Spring,0,1
2023-02-03 19:07:00,2020-06-09,1987-01-09,126.07285858735973,Food,2023,2,3,4,34,19,7,1,0,0,0,0,0,Friday,February,5,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,969,138,31,37,36-45,696,99,22,1,0,Evening,Winter,0,1
2023-12-14 21:43:00,2022-05-24,1961-09-26,98.6367920087558,Clothing,2023,12,14,3,348,21,43,4,0,0,0,0,0,Thursday,December,50,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,569,81,18,63,56-65,382,54,12,1,0,Evening,Fall,1,1
2023-04-05 03:04:00,2021-11-04,1965-11-25,49.588708242390254,Electronics,2023,4,5,2,95,3,4,2,0,0,0,0,0,Wednesday,April,14,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,517,73,16,59,56-65,635,90,20,1,0,Night,Spring,0,1
2023-03-13 12:28:00,2020-11-12,1997-06-13,151.6360729007825,Books,2023,3,13,0,72,12,28,1,0,0,0,0,0,Monday,March,11,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.0,1.0,851,121,27,27,26-35,658,94,21,1,1,Morning,Winter,0,1
2024-07-04 14:56:00,2023-06-15,1970-02-08,145.6828756269002,Electronics,2024,7,4,3,186,14,56,3,0,0,0,0,0,Thursday,July,27,-0.5000000000000001,-0.8660254037844386,-0.5000000000000001,-0.8660254037844386,0.43388373911755823,-0.900968867902419,385,55,12,54,46-55,179,25,5,0,1,Afternoon,Summer,0,1
2023-06-03 22:15:00,2022-09-12,1962-07-21,167.25182302651322,Food,2023,6,3,5,154,22,15,2,1,0,0,0,0,Saturday,June,22,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,264,37,8,62,56-65,576,82,18,1,0,Evening,Spring,0,0
2023-09-07 09:29:00,2022-12-25,1994-01-24,95.6136290730182,Electronics,2023,9,7,3,250,9,29,3,0,0,0,0,0,Thursday,September,36,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,256,36,8,30,26-35,480,68,15,1,1,Morning,Summer,0,1
2024-11-04 22:15:00,2024-08-18,1978-02-17,110.89856169651927,Books,2024,11,4,0,309,22,15,4,0,0,0,0,0,Monday,November,45,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.0,1.0,78,11,2,46,46-55,56,8,1,0,0,Evening,Fall,1,1
2024-03-13 11:16:00,2023-10-18,1983-03-01,98.29964493769604,Books,2024,3,13,2,73,11,16,1,0,0,0,0,0,Wednesday,March,11,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,147,21,4,41,36-45,292,41,9,0,1,Morning,Winter,0,1
2023-04-28 15:11:00,2023-02-04,1995-09-13,139.88345658062883,Food,2023,4,28,4,118,15,11,2,0,0,0,0,0,Friday,April,17,-0.7071067811865475,-0.7071067811865477,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,83,11,2,29,26-35,612,87,20,1,1,Afternoon,Spring,0,1
2023-11-02 07:19:00,2022-03-18,1993-09-16,129.47970721817023,Books,2023,11,2,3,306,7,19,4,0,0,0,0,0,Thursday,November,44,0.9659258262890683,-0.25881904510252085,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,594,84,19,31,26-35,424,60,13,1,0,Morning,Fall,1,1
2023-09-25 02:15:00,2023-07-05,1993-03-23,83.69581723511395,Clothing,2023,9,25,0,268,2,15,3,0,0,0,0,0,Monday,September,39,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,0.0,1.0,82,11,2,31,26-35,462,66,15,1,0,Night,Summer,0,1
2023-02-23 12:22:00,2021-07-16,1978-09-16,153.9543048364627,Books,2023,2,23,3,54,12,22,1,0,0,0,0,0,Thursday,February,8,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,587,83,19,46,46-55,676,96,22,1,1,Morning,Winter,0,1
2023-08-24 18:39:00,2021-03-10,1968-01-10,103.44557198688129,Clothing,2023,8,24,3,236,18,39,3,0,0,0,0,0,Thursday,August,34,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,897,128,29,56,56-65,494,70,16,1,0,Afternoon,Summer,0,1
2024-01-24 21:04:00,2022-11-23,1978-01-02,114.75619637325956,Electronics,2024,1,24,2,24,21,4,1,0,0,0,0,0,Wednesday,January,4,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,427,61,14,46,46-55,341,48,11,0,0,Evening,Winter,0,1
2024-02-05 19:39:00,2022-03-03,1975-12-08,60.71099908927587,Clothing,2024,2,5,0,36,19,39,1,0,0,0,0,0,Monday,February,6,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.0,1.0,704,100,23,49,46-55,329,47,10,0,0,Evening,Winter,0,1
2024-09-15 23:43:00,2023-07-27,1977-02-25,156.966435178647,Clothing,2024,9,15,6,259,23,43,3,1,0,0,0,0,Sunday,September,37,-0.2588190451025207,0.9659258262890683,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,416,59,13,47,46-55,106,15,3,0,0,Evening,Summer,0,0
2023-10-30 00:56:00,2023-06-12,1965-05-26,79.73246837755997,Electronics,2023,10,30,0,303,0,56,4,0,0,0,0,0,Monday,October,44,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,140,20,4,59,56-65,427,61,14,1,0,Night,Fall,0,1
2023-07-26 20:19:00,2021-10-21,1965-09-16,114.23900362042521,Books,2023,7,26,2,207,20,19,3,0,0,0,0,0,Wednesday,July,30,-0.8660254037844386,0.5000000000000001,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434,643,91,21,59,56-65,523,74,17,1,0,Evening,Summer,0,1
2023-08-17 05:21:00,2023-07-02,1998-10-10,144.01488008953788,Clothing,2023,8,17,3,229,5,21,3,0,0,0,0,0,Thursday,August,33,0.9659258262890683,0.25881904510252074,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,46,6,1,26,26-35,501,71,16,1,0,Night,Summer,0,1
2024-07-31 17:07:00,2022-01-30,1989-09-20,128.68560627949057,Books,2024,7,31,2,213,17,7,3,0,0,1,0,0,Wednesday,July,31,-0.9659258262890683,-0.25881904510252063,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434,913,130,29,35,26-35,152,21,4,0,1,Afternoon,Summer,0,1
2023-03-16 06:31:00,2021-08-23,1977-12-24,72.9743528070045,Electronics,2023,3,16,3,75,6,31,1,0,0,0,0,0,Thursday,March,11,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,570,81,18,47,46-55,655,93,21,1,0,Night,Winter,0,1
2024-03-10 00:52:00,2023-08-23,1968-04-08,168.79398275332758,Food,2024,3,10,6,70,0,52,1,1,0,0,0,0,Sunday,March,10,0.0,1.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,200,28,6,56,56-65,295,42,9,0,0,Night,Winter,0,0
2023-04-13 15:11:00,2022-01-30,1968-09-26,132.05366237363148,Books,2023,4,13,3,103,15,11,2,0,0,0,0,0,Thursday,April,15,-0.7071067811865475,-0.7071067811865477,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,438,62,14,56,56-65,627,89,20,1,1,Afternoon,Spring,0,1
2024-02-26 05:51:00,2022-01-18,1963-01-16,161.75805239200926,Books,2024,2,26,0,57,5,51,1,0,0,0,0,0,Monday,February,9,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0.0,1.0,769,109,25,61,56-65,308,44,10,0,0,Night,Winter,0,1
2024-12-04 01:13:00,2022-07-01,1974-03-25,137.6190388270283,Food,2024,12,4,2,339,1,13,4,0,0,0,0,0,Wednesday,December,49,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,887,126,29,50,46-55,26,3,0,0,0,Night,Fall,1,1
2023-11-02 03:32:00,2023-02-16,1964-07-05,82.43575026327794,Food,2023,11,2,3,306,3,32,4,0,0,0,0,0,Thursday,November,44,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,259,37,8,60,56-65,424,60,13,1,0,Night,Fall,1,1
2023-04-08 22:49:00,2022-11-11,1979-02-15,173.11923676939134,Electronics,2023,4,8,5,98,22,49,2,1,0,0,0,0,Saturday,April,14,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,148,21,4,45,36-45,632,90,20,1,0,Evening,Spring,0,0
2023-12-01 12:01:00,2021-09-09,1961-04-10,152.1696578308322,Books,2023,12,1,4,335,12,1,4,0,1,0,0,0,Friday,December,48,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,813,116,26,63,56-65,395,56,12,1,1,Morning,Fall,1,1
2024-03-10 08:20:00,2022-11-02,1969-09-08,152.4075296913532,Books,2024,3,10,6,70,8,20,1,1,0,0,0,0,Sunday,March,10,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,494,70,16,55,46-55,295,42,9,0,0,Morning,Winter,0,0
2024-03-22 01:26:00,2023-11-10,1962-09-21,72.14571908873344,Electronics,2024,3,22,4,82,1,26,1,0,0,0,0,0,Friday,March,12,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,133,19,4,62,56-65,283,40,9,0,0,Night,Winter,0,1
2023-11-04 08:00:00,2021-11-07,1970-03-05,146.3269556158976,Books,2023,11,4,5,308,8,0,4,1,0,0,0,0,Saturday,November,44,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,727,103,23,54,46-55,422,60,13,1,0,Morning,Fall,1,0
2023-09-06 10:02:00,2023-02-14,1972-04-24,120.92414092471309,Clothing,2023,9,6,2,249,10,2,3,0,0,0,0,0,Wednesday,September,36,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,204,29,6,52,46-55,481,68,15,1,1,Morning,Summer,0,1
2023-06-15 19:22:00,2021-05-02,1972-12-05,96.14953972789367,Clothing,2023,6,15,3,166,19,22,2,0,0,0,0,0,Thursday,June,24,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,774,110,25,52,46-55,564,80,18,1,0,Evening,Spring,0,1
2024-04-25 03:17:00,2022-06-01,1969-12-24,82.27337912707536,Clothing,2024,4,25,3,116,3,17,2,0,0,0,0,0,Thursday,April,17,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,694,99,22,55,46-55,249,35,8,0,0,Night,Spring,0,1
2023-12-01 22:05:00,2023-09-30,1968-04-07,138.64687391035886,Books,2023,12,1,4,335,22,5,4,0,1,0,0,0,Friday,December,48,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,62,8,2,56,56-65,395,56,12,1,0,Evening,Fall,1,1
2024-06-25 02:21:00,2024-04-02,1961-06-24,72.29582749474498,Clothing,2024,6,25,1,177,2,21,2,0,0,0,0,0,Tuesday,June,26,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,84,12,2,63,56-65,188,26,6,0,0,Night,Spring,0,1
2023-04-16 10:14:00,2021-10-15,1982-07-08,145.23016198428016,Clothing,2023,4,16,6,106,10,14,2,1,0,0,0,0,Sunday,April,15,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,548,78,18,42,36-45,624,89,20,1,1,Morning,Spring,0,0
2024-07-16 21:59:00,2022-05-23,1998-05-23,121.28608512179322,Electronics,2024,7,16,1,198,21,59,3,0,0,0,0,0,Tuesday,July,29,-0.7071067811865477,0.7071067811865474,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336,785,112,25,26,26-35,167,23,5,0,0,Evening,Summer,0,1
2023-03-22 04:51:00,2023-02-09,1988-10-19,118.53250534261853,Electronics,2023,3,22,2,81,4,51,1,0,0,0,0,0,Wednesday,March,12,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,41,5,1,36,36-45,649,92,21,1,0,Night,Winter,0,1
2023-05-13 09:11:00,2021-04-24,1964-07-25,140.77186557958942,Food,2023,5,13,5,133,9,11,2,1,0,0,0,0,Saturday,May,19,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,749,107,24,60,56-65,597,85,19,1,1,Morning,Spring,0,0
2023-05-18 14:48:00,2021-10-11,1990-02-20,65.11334860702613,Food,2023,5,18,3,138,14,48,2,0,0,0,0,0,Thursday,May,20,-0.5000000000000001,-0.8660254037844386,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,584,83,19,34,26-35,592,84,19,1,1,Afternoon,Spring,0,1
2023-07-03 09:37:00,2022-05-27,1976-02-25,89.73773863810294,Food,2023,7,3,0,184,9,37,3,0,0,0,0,0,Monday,July,27,0.7071067811865476,-0.7071067811865475,-0.5000000000000001,-0.8660254037844386,0.0,1.0,402,57,13,48,46-55,546,78,17,1,1,Morning,Summer,0,1
2024-02-05 17:44:00,2022-09-10,1972-10-07,116.15103016580406,Food,2024,2,5,0,36,17,44,1,0,0,0,0,0,Monday,February,6,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.0,1.0,513,73,16,52,46-55,329,47,10,0,1,Afternoon,Winter,0,1
2023-11-26 02:29:00,2021-02-27,1987-10-23,184.6304872429652,Electronics,2023,11,26,6,330,2,29,4,1,0,0,0,0,Sunday,November,47,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1002,143,32,37,36-45,400,57,13,1,0,Night,Fall,1,0
2024-05-22 23:41:00,2022-08-09,1965-03-26,95.4176629656244,Electronics,2024,5,22,2,143,23,41,2,0,0,0,0,0,Wednesday,May,21,-0.2588190451025207,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,652,93,21,59,56-65,222,31,7,0,0,Evening,Spring,0,1
2023-03-10 13:05:00,2022-04-08,1994-02-11,96.91916853815906,Electronics,2023,3,10,4,69,13,5,1,0,0,0,0,0,Friday,March,10,-0.25881904510252035,-0.9659258262890684,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,336,48,11,30,26-35,661,94,21,1,1,Afternoon,Winter,0,1
2024-06-29 02:15:00,2023-03-01,1979-05-19,154.45758687249182,Clothing,2024,6,29,5,181,2,15,2,1,0,0,0,0,Saturday,June,26,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,486,69,15,45,36-45,184,26,6,0,0,Night,Spring,0,0
2023-02-22 06:51:00,2022-08-17,1981-11-19,96.57951654251258,Clothing,2023,2,22,2,53,6,51,1,0,0,0,0,0,Wednesday,February,8,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,189,27,6,43,36-45,677,96,22,1,0,Night,Winter,0,1
2024-03-25 13:08:00,2023-03-31,1975-08-09,78.56978077641006,Food,2024,3,25,0,85,13,8,1,0,0,0,0,0,Monday,March,13,-0.25881904510252035,-0.9659258262890684,1.0,6.123233995736766e-17,0.0,1.0,360,51,11,49,46-55,280,40,9,0,1,Afternoon,Winter,0,1
2023-07-24 14:20:00,2021-05-10,1963-09-12,78.74811345243867,Clothing,2023,7,24,0,205,14,20,3,0,0,0,0,0,Monday,July,30,-0.5000000000000001,-0.8660254037844386,-0.5000000000000001,-0.8660254037844386,0.0,1.0,805,115,26,61,56-65,525,75,17,1,1,Afternoon,Summer,0,1
2023-05-06 02:01:00,2022-08-25,1994-07-14,109.5540749365412,Books,2023,5,6,5,126,2,1,2,1,0,0,0,0,Saturday,May,18,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,254,36,8,30,26-35,604,86,19,1,0,Night,Spring,0,0
2023-02-12 01:34:00,2020-05-06,1978-06-04,224.3955460472381,Electronics,2023,2,12,6,43,1,34,1,1,0,0,0,0,Sunday,February,6,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1012,144,33,46,46-55,687,98,22,1,0,Night,Winter,0,0
2023-04-21 17:13:00,2021-03-24,1966-03-17,145.7994432082084,Food,2023,4,21,4,111,17,13,2,0,0,0,0,0,Friday,April,16,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,758,108,24,58,56-65,619,88,20,1,1,Afternoon,Spring,0,1
2024-10-24 19:17:00,2022-12-21,1984-06-08,82.18851824393913,Food,2024,10,24,3,298,19,17,4,0,0,0,0,0,Thursday,October,43,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,673,96,22,40,36-45,67,9,2,0,0,Evening,Fall,0,1
2023-07-02 09:24:00,2021-09-25,1967-02-16,213.24800468486796,Books,2023,7,2,6,183,9,24,3,1,0,0,0,0,Sunday,July,26,0.7071067811865476,-0.7071067811865475,-0.5000000000000001,-0.8660254037844386,-0.7818314824680299,0.6234898018587334,645,92,21,57,56-65,547,78,17,1,1,Morning,Summer,0,0
2023-04-05 01:24:00,2022-08-24,1978-10-17,82.95831137015605,Clothing,2023,4,5,2,95,1,24,2,0,0,0,0,0,Wednesday,April,14,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,224,32,7,46,46-55,635,90,20,1,0,Night,Spring,0,1
2024-01-09 21:32:00,2022-08-09,1972-07-27,132.2554119092119,Food,2024,1,9,1,9,21,32,1,0,0,0,0,0,Tuesday,January,2,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,518,74,17,52,46-55,356,50,11,0,0,Evening,Winter,0,1
2024-06-03 03:30:00,2023-11-30,1969-02-04,102.40919371208363,Clothing,2024,6,3,0,155,3,30,2,0,0,0,0,0,Monday,June,23,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0.0,1.0,186,26,6,55,46-55,210,30,6,0,0,Night,Spring,0,1
2023-12-26 13:00:00,2022-03-27,1984-06-24,136.2344625060811,Clothing,2023,12,26,1,360,13,0,4,0,0,0,0,0,Tuesday,December,52,-0.25881904510252035,-0.9659258262890684,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,639,91,20,40,36-45,370,52,12,1,1,Afternoon,Fall,1,1
2024-11-26 13:15:00,2023-09-12,1977-07-06,140.3946103748691,Books,2024,11,26,1,331,13,15,4,0,0,0,0,0,Tuesday,November,48,-0.25881904510252035,-0.9659258262890684,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,441,63,14,47,46-55,34,4,1,0,1,Afternoon,Fall,1,1
2023-10-08 21:45:00,2022-05-26,1988-09-23,154.12558718171056,Food,2023,10,8,6,281,21,45,4,1,0,0,0,0,Sunday,October,40,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,500,71,16,36,36-45,449,64,14,1,0,Evening,Fall,0,0
2023-07-14 19:02:00,2022-01-15,1976-08-11,111.94803316537977,Clothing,2023,7,14,4,195,19,2,3,0,0,0,0,0,Friday,July,28,-0.9659258262890684,0.2588190451025203,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,545,77,17,48,46-55,535,76,17,1,0,Evening,Summer,0,1
2023-07-14 02:40:00,2022-05-18,1985-03-02,106.46521069552327,Clothing,2023,7,14,4,195,2,40,3,0,0,0,0,0,Friday,July,28,0.49999999999999994,0.8660254037844387,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,422,60,13,39,36-45,535,76,17,1,0,Night,Summer,0,1
2024-10-28 05:24:00,2023-01-07,1987-03-11,106.15044318612784,Books,2024,10,28,0,302,5,24,4,0,0,0,0,0,Monday,October,44,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,0.0,1.0,660,94,21,37,36-45,63,9,2,0,0,Night,Fall,0,1
2023-04-03 12:52:00,2021-07-05,1997-03-26,144.01661664260234,Books,2023,4,3,0,93,12,52,2,0,0,0,0,0,Monday,April,14,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,637,91,20,27,26-35,637,91,20,1,1,Morning,Spring,0,1
2024-11-02 01:07:00,2022-01-28,1980-06-24,227.51420546453002,Clothing,2024,11,2,5,307,1,7,4,1,0,0,0,0,Saturday,November,44,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1009,144,33,44,36-45,58,8,1,0,0,Night,Fall,1,0
2023-03-02 20:33:00,2021-11-24,1998-11-08,137.46375701648674,Books,2023,3,2,3,61,20,33,1,0,0,0,0,0,Thursday,March,9,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,463,66,15,26,26-35,669,95,21,1,0,Evening,Winter,0,1
2024-09-25 03:24:00,2023-03-06,1979-06-27,106.58935480849136,Clothing,2024,9,25,2,269,3,24,3,0,0,0,0,0,Wednesday,September,39,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,569,81,18,45,36-45,96,13,3,0,0,Night,Summer,0,1
2023-02-20 14:03:00,2022-04-19,1966-09-13,110.6817925530128,Food,2023,2,20,0,51,14,3,1,0,0,0,0,0,Monday,February,8,-0.5000000000000001,-0.8660254037844386,0.8660254037844386,0.5000000000000001,0.0,1.0,307,43,10,58,56-65,679,97,22,1,1,Afternoon,Winter,0,1
2024-02-07 12:59:00,2023-05-21,1960-08-24,113.97795245994024,Electronics,2024,2,7,2,38,12,59,1,0,0,0,0,0,Wednesday,February,6,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,262,37,8,64,56-65,327,46,10,0,1,Morning,Winter,0,1
2023-01-05 11:31:00,2021-12-10,1963-03-27,82.31612116168651,Books,2023,1,5,3,5,11,31,1,0,0,0,0,0,Thursday,January,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,391,55,12,61,56-65,725,103,23,1,1,Morning,Winter,0,1
2024-04-10 12:30:00,2024-02-15,1962-06-13,139.9363062765965,Electronics,2024,4,10,2,101,12,30,2,0,0,0,0,0,Wednesday,April,15,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,55,7,1,62,56-65,264,37,8,0,1,Morning,Spring,0,1
2024-08-26 13:19:00,2021-09-13,1999-07-27,89.55231925024972,Clothing,2024,8,26,0,239,13,19,3,0,0,0,0,0,Monday,August,35,-0.25881904510252035,-0.9659258262890684,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1078,154,35,25,18-25,126,18,4,0,1,Afternoon,Summer,0,1
2024-11-12 17:28:00,2023-05-26,1960-11-16,108.8263706385221,Clothing,2024,11,12,1,317,17,28,4,0,0,0,0,0,Tuesday,November,46,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,536,76,17,64,56-65,48,6,1,0,1,Afternoon,Fall,1,1
2024-06-17 05:31:00,2023-08-26,1997-07-12,120.11046108705997,Clothing,2024,6,17,0,169,5,31,2,0,0,0,0,0,Monday,June,25,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.0,1.0,296,42,9,27,26-35,196,28,6,0,0,Night,Spring,0,1
2024-02-09 10:01:00,2022-10-07,1982-09-27,112.88024088610422,Electronics,2024,2,9,4,40,10,1,1,0,0,0,0,0,Friday,February,6,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,490,70,16,42,36-45,325,46,10,0,1,Morning,Winter,0,1
2024-05-27 22:18:00,2023-01-28,1970-10-21,85.23136028412242,Clothing,2024,5,27,0,148,22,18,2,0,0,0,0,0,Monday,May,22,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,1.0,485,69,15,54,46-55,217,31,7,0,0,Evening,Spring,0,1
